0	6.42465
1	2.49949
2	7.22852
3	13.6837
4	3.99335
5	6.77658
6	11.1894
7	11.6542
8	10.8268
9	11.7521
10	11.714
11	6.06936
12	3.31463
13	11.9355
14	13.2422
15	11.828
16	13.4989
17	8.18973
18	8.89012
19	13.4389
20	11.7879
21	11.8321
22	11.2853
23	11.7099
24	13.3823
25	11.1216
26	12.0807
27	11.6713
28	12.4195
29	11.8017
30	11.7489
31	11.714
32	11.8524
33	12.1903
34	12.3264
35	11.7468
36	11.1893
37	11.6839
38	10.9663
39	11.4691
40	11.7879
41	12.351
42	10.851
43	6.98591
44	11.8342
45	12.6983
46	13.1332
47	10.4068
48	12.5489
49	11.2718
50	12.1487
51	12.0422
52	11.107
53	12.0807
54	13.2258
55	12.5338
56	12.1886
57	11.8327
58	12.1918
59	11.8451
60	10.1055
61	11.8183
62	12.9119
63	13.0763
64	10.2872
65	12.4921
66	11.5675
67	10.8828
68	12.6537
69	12.394
70	11.4592
71	13.2431
72	11.8824
73	12.2676
74	11.5044
75	12.5611
76	11.0095
77	11.9477
78	12.2093
79	11.9018
80	11.3624
81	12.0011
82	11.8015
83	11.4845
84	11.5581
85	12.4979
86	11.8766
87	11.9758
88	12.606
89	11.0595
90	10.9247
91	12.4286
92	11.3847
93	11.5618
94	11.1512
95	13.4389
96	12.7832
97	12.1541
98	12.7093
99	11.9472
100	11.2872
101	11.1031
102	7.44313
103	11.9472
104	11.9348
105	11.7253
106	12.5728
107	11.5069
108	11.7958
109	12.6231
110	10.1686
111	11.5601
112	7.17296
113	11.9209
114	11.9445
115	11.7231
116	12.6901
117	8.24582
118	6.87417
119	11.8917
120	12.4901
121	10.8106
122	12.4577
123	10.0025
124	11.1467
125	12.0833
126	13.047
127	11.3467
128	10.3831
129	11.4167
130	12.5676
131	11.2675
132	12.6736
133	11.4943
134	13.5005
135	12.2196
136	11.7996
137	11.9028
138	10.5779
139	12.7315
140	12.4304
141	12.4912
142	12.7044
143	12.9211
144	12.7711
145	12.8184
146	12.8184
147	12.7645
148	12.652
149	13.1398
150	12.7907
151	12.7964
152	12.3399
153	12.7028
154	12.2388
155	12.1946
156	11.8681
157	13.0062
158	13.1791
159	12.6696
160	13.354
161	13.354
162	13.2245
163	13.0151
164	13.2455
165	12.3933
166	12.1426
167	12.6775
168	12.6775
169	12.2791
170	13.7039
171	12.8313
172	13.0625
173	13.0555
174	12.9991
175	13.2892
176	12.8885
177	12.9477
178	13.906
179	12.6896
180	12.6833
181	13.2659
182	12.9503
183	12.2256
184	12.7271
185	13.1713
186	13.0704
187	13.0173
188	11.3883
189	13.063
190	13.1798
191	12.1738
192	13.7704
193	13.4208
194	13.3583
195	12.8688
196	13.4092
197	13.5178
198	12.7932
199	13.4977
200	12.1055
201	12.6588
202	13.3973
203	12.8283
204	12.8283
205	13.0398
206	13.4073
207	13.0396
208	12.8496
209	13.8147
210	12.6873
211	12.4993
212	12.4666
213	12.9656
214	12.8279
215	12.9013
216	13.7262
217	12.8407
218	13.7136
219	12.3983
220	13.2162
221	12.4823
222	13.4741
223	13.5566
224	13.8501
225	12.8265
226	12.6977
227	12.702
228	12.4796
229	13.246
230	12.2052
231	13.1599
232	13.1893
233	12.2158
234	13.2583
235	12.9983
236	13.3107
237	12.9816
238	12.6612
239	13.0255
240	12.8802
241	12.6342
242	12.6011
243	12.7747
244	12.709
245	12.5934
246	12.6804
247	12.4658
248	12.4658
249	12.4589
250	12.6201
251	12.14
252	12.4961
253	12.4961
254	13.009
255	11.5945
256	13.2771
257	13.6769
258	12.6767
259	12.6804
260	12.0006
261	13.0849
262	13.3488
263	13.5995
264	12.9919
265	12.8327
266	13.4861
267	13.4861
268	13.126
269	13.8626
270	12.3917
271	13.1999
272	12.8313
273	12.9991
274	13.2892
275	13.0017
276	13.784
277	12.4212
278	13.1502
279	13.3063
280	12.3548
281	12.1837
282	11.7339
283	12.7264
284	13.0604
285	13.0293
286	13.1293
287	13.3258
288	13.3258
289	13.6257
290	13.1387
291	13.7046
292	13.7707
293	13.48
294	12.7111
295	13.6337
296	12.8786
297	13.0391
298	13.2654
299	13.4794
300	13.8099
301	14.066
302	13.6399
303	13.1894
304	12.7607
305	12.4453
306	12.3165
307	12.8578
308	12.5777
309	12.976
310	12.6701
311	13.2507
312	12.9791
313	12.7264
314	12.6054
315	12.858
316	12.858
317	12.8787
318	12.9633
319	12.9417
320	12.9501
321	12.9339
322	13.3814
323	13.2361
324	13.8305
325	12.0933
326	12.942
327	12.9387
328	12.8915
329	12.5391
330	12.4505
331	13.2587
332	13.0876
333	12.8957
334	12.3011
335	13.365
336	12.8581
337	13.0397
338	12.8286
339	12.8831
340	12.7949
341	13.4909
342	13.3368
343	13.1239
344	13.1338
345	13.1426
346	13.4707
347	13.4755
348	13.411
349	12.6409
350	13.4707
351	13.7499
352	13.6098
353	13.3167
354	14.1011
355	13.2332
356	13.985
357	13.5799
358	13.3085
359	13.22
360	13.6865
361	13.8655
362	13.2209
363	13.6079
364	13.2579
365	13.279
366	12.8163
367	13.7772
368	13.3502
369	13.3684
370	14.0588
371	12.9882
372	13.0142
373	13.2029
374	13.0719
375	13.0404
376	12.8675
377	13.755
378	12.9952
379	13.5156
380	13.4662
381	13.5141
382	13.4909
383	13.6971
384	13.0039
385	12.7364
386	13.0626
387	13.7462
388	13.7718
389	13.2152
390	13.5628
391	13.3469
392	13.2317
393	13.7492
394	13.3477
395	12.9616
396	13.8422
397	13.7799
398	13.1136
399	13.3655
400	13.6867
401	12.9266
402	13.5208
403	13.2756
404	13.9179
405	13.8152
406	14.0112
407	13.4833
408	13.3397
409	13.3396
410	13.1745
411	12.5527
412	14.0407
413	13.5502
414	13.7326
415	13.1118
416	13.2682
417	13.7688
418	12.1127
419	12.4053
420	12.5474
421	13.4606
422	12.8252
423	13.6553
424	13.1521
425	12.6069
426	13.0227
427	13.4486
428	13.0043
429	13.2011
430	13.3048
431	13.7908
432	13.6267
433	13.8102
434	13.3709
435	12.2235
436	13.1293
437	12.6712
438	12.368
439	13.6175
440	13.9041
441	12.5981
442	12.5981
443	13.146
444	13.1362
445	13.4426
446	12.9678
447	13.603
448	13.2651
449	13.2069
450	12.8729
451	13.4142
452	12.7839
453	13.3528
454	13.6381
455	12.8935
456	13.5142
457	13.801
458	13.3791
459	12.7522
460	13.3419
461	13.0951
462	12.7
463	12.9846
464	13.5464
465	12.9445
466	12.349
467	13.0505
468	13.0321
469	12.8557
470	12.8557
471	13.8825
472	13.1923
473	13.597
474	13.5053
475	13.0048
476	13.126
477	14.1437
478	12.5882
479	12.9545
480	12.7707
481	13.7377
482	13.2652
483	13.4454
484	13.3961
485	13.3385
486	12.1629
487	13.4102
488	13.5277
489	13.4362
490	13.4362
491	12.829
492	13.7845
493	13.5993
494	13.8804
495	12.6328
496	12.6328
497	12.9861
498	12.829
499	12.8995
500	12.9598
501	12.9598
502	13.5851
503	13.2631
504	12.7205
505	13.0356
506	13.1574
507	13.2624
508	13.6685
509	13.0137
510	12.842
511	12.842
512	13.2306
513	13.2306
514	13.174
515	12.7796
516	13.8069
517	12.5952
518	12.0185
519	14.0199
520	12.7587
521	12.972
522	13.9132
523	12.8359
524	11.8234
525	13.9981
526	13.4774
527	13.8413
528	12.5453
529	12.8574
530	13.2267
531	12.6287
532	11.8255
533	12.0948
534	12.6287
535	12.6941
536	13.5775
537	13.0443
538	12.8779
539	12.9026
540	12.4286
541	12.6455
542	12.8937
543	13.2831
544	13.2537
545	12.6489
546	12.6649
547	12.5842
548	12.2541
549	12.8855
550	13.2154
551	13.5563
552	13.4611
553	12.3153
554	12.1053
555	12.473
556	12.5481
557	12.1826
558	11.3477
559	12.4809
560	12.4809
561	12.3479
562	12.7503
563	13.6143
564	13.5071
565	13.0027
566	12.7432
567	13.3846
568	13.2545
569	12.5073
570	12.9475
571	13.8735
572	13.8735
573	13.0879
574	13.0312
575	11.4604
576	13.1614
577	12.3792
578	12.3792
579	12.7159
580	12.4894
581	12.8022
582	12.7276
583	11.7724
584	12.3525
585	12.2981
586	13.0697
587	12.1983
588	12.7812
589	11.7959
590	10.9084
591	12.3349
592	12.3021
593	12.1959
594	12.5661
595	11.8872
596	11.9897
597	11.1153
598	11.6572
599	12.1728
600	12.3722
601	12.0453
602	11.7234
603	11.5683
604	11.5888
605	11.0145
606	11.6825
607	12.8249
608	12.2762
609	11.4991
610	12.523
611	11.0691
612	11.1708
613	10.7296
614	12.1342
615	11.8904
616	12.8739
617	11.7083
618	12.7214
619	11.7989
620	13.3775
621	12.814
622	12.3424
623	12.498
624	12.324
625	12.5723
626	11.934
627	13.5801
628	11.6096
629	11.5986
630	12.5324
631	11.3608
632	11.907
633	11.3318
634	11.2178
635	12.1355
636	11.0735
637	11.6548
638	10.7289
639	12.7919
640	13.0147
641	13.0382
642	13.1867
643	12.8975
644	12.4293
645	12.4928
646	13.4712
647	13.0085
648	12.8095
649	13.1981
650	13.7645
651	13.2028
652	12.8598
653	13.036
654	12.9592
655	13.8227
656	13.1253
657	12.8095
658	12.9245
659	13.156
660	13.0212
661	12.3101
662	12.9793
663	13.5328
664	13.6973
665	12.5263
666	13.6833
667	13.6833
668	13.3781
669	13.2759
670	13.247
671	13.4933
672	12.9623
673	12.6343
674	13.3206
675	12.6038
676	13.4121
677	12.5218
678	13.5723
679	13.5744
680	12.9795
681	12.9531
682	13.2786
683	12.4801
684	13.036
685	12.2061
686	12.9586
687	13.7085
688	11.9396
689	12.2203
690	12.4483
691	13.186
692	12.4093
693	11.9879
694	12.65
695	12.9488
696	12.5726
697	12.2555
698	12.2862
699	12.6912
700	12.5629
701	12.8356
702	12.6271
703	12.6521
704	12.2525
705	13.4677
706	12.6292
707	12.3025
708	12.3598
709	12.95
710	13.0092
711	12.0456
712	12.2276
713	12.1439
714	11.9972
715	13.1043
716	12.7099
717	11.6192
718	11.7754
719	11.8872
720	12.3139
721	11.43
722	12.0353
723	12.8193
724	11.328
725	12.5224
726	13.105
727	13.2188
728	13.2072
729	12.5968
730	12.7765
731	11.7599
732	12.7688
733	12.2899
734	12.0689
735	13.4568
736	12.3443
737	12.7386
738	11.8973
739	12.5748
740	12.0721
741	11.9547
742	11.4871
743	12.0541
744	12.2571
745	12.5307
746	13.1889
747	13.385
748	11.7936
749	12.4244
750	13.3004
751	13.1843
752	11.5827
753	11.5554
754	12.2085
755	13.5285
756	13.8859
757	13.2969
758	13.3153
759	12.5971
760	12.2238
761	12.6874
762	12.1366
763	12.3858
764	12.3858
765	12.8732
766	12.2748
767	11.6993
768	12.6347
769	12.4131
770	12.2585
771	11.9937
772	13.1705
773	13.127
774	14.0699
775	13.8878
776	13.5256
777	14.2505
778	13.4091
779	14.1026
780	13.6533
781	13.7098
782	14.1453
783	13.4041
784	12.345
785	11.6209
786	12.0299
787	12.1339
788	13.5601
789	12.2436
790	12.8582
791	10.8963
792	12.1065
793	12.768
794	12.6373
795	12.4762
796	12.3943
797	12.8785
798	11.9165
799	12.6016
800	11.9264
801	11.8138
802	12.2239
803	12.2188
804	12.1136
805	12.2092
806	12.314
807	11.9791
808	12.9853
809	13.3555
810	12.9563
811	12.6377
812	12.5844
813	11.807
814	12.4048
815	13.3532
816	13.5486
817	13.6927
818	12.1149
819	12.5566
820	13.3627
821	12.3799
822	12.1144
823	13.2202
824	13.2202
825	12.5494
826	12.0664
827	12.9306
828	11.9937
829	11.7704
830	12.6753
831	14.2505
832	13.4091
833	13.2432
834	13.9632
835	14.1498
836	12.345
837	13.4526
838	13.384
839	13.2251
840	13.0507
841	11.8116
842	13.2967
843	12.5078
844	12.5078
845	11.8891
846	12.0501
847	12.4533
848	12.2225
849	12.473
850	11.8861
851	12.0714
852	12.3087
853	12.8032
854	12.572
855	11.9054
856	12.9727
857	12.5195
858	13.2916
859	11.7378
860	12.6565
861	13.1098
862	13.2202
863	12.3906
864	12.5955
865	12.8633
866	11.7382
867	13.7253
868	13.5401
869	13.7544
870	13.8289
871	13.8289
872	13.799
873	12.9288
874	12.6628
875	12.2813
876	13.3339
877	13.4969
878	12.5566
879	13.483
880	13.202
881	12.2716
882	14.032
883	12.635
884	11.9937
885	12.5837
886	13.1705
887	13.0953
888	14.0699
889	11.7709
890	12.2113
891	11.9236
892	12.1586
893	12.2887
894	12.4656
895	12.2103
896	13.0429
897	12.8843
898	11.6591
899	12.2572
900	12.3146
901	13.1346
902	13.0169
903	13.0169
904	12.7115
905	13.1937
906	13.1937
907	12.2766
908	13.6966
909	13.6966
910	14.0109
911	13.8872
912	13.9773
913	14.0306
914	13.941
915	14.1497
916	12.5754
917	12.0599
918	12.9964
919	13.1848
920	12.3609
921	13.112
922	12.2551
923	12.4912
924	13.0875
925	13.1099
926	13.051
927	13.5572
928	12.5431
929	12.484
930	13.9285
931	13.7108
932	13.7108
933	14.1131
934	13.9285
935	12.9459
936	13.3517
937	13.1837
938	13.1845
939	12.197
940	13.1671
941	12.2494
942	12.8656
943	12.4719
944	13.0888
945	12.175
946	12.0661
947	13.419
948	12.7074
949	14.0166
950	12.6466
951	13.634
952	12.4191
953	13.2882
954	13.2841
955	12.3579
956	12.7766
957	13.5409
958	13.4183
959	13.5541
960	12.4951
961	13.7516
962	12.6704
963	12.9021
964	12.6612
965	12.2244
966	13.2303
967	12.7479
968	12.4983
969	13.5537
970	13.0961
971	13.469
972	13.5892
973	12.801
974	13.1348
975	13.0213
976	13.2673
977	12.5159
978	12.8401
979	12.8157
980	13.3564
981	13.1434
982	13.4318
983	13.5102
984	12.8497
985	13.3244
986	12.4987
987	12.5688
988	13.3054
989	12.7377
990	11.9349
991	12.6206
992	12.6007
993	13.0961
994	13.0961
995	12.5302
996	11.464
997	12.6554
998	12.0983
999	11.2043
1000	11.6924
1001	11.4234
1002	11.9029
1003	12.5495
1004	11.1285
1005	11.6214
1006	11.6891
1007	11.5376
1008	11.5246
1009	11.7489
1010	11.7239
1011	11.588
1012	12.2056
1013	11.8829
1014	12.2188
1015	12.4527
1016	12.3305
1017	12.0659
1018	11.9625
1019	11.4291
1020	11.4544
1021	11.4459
1022	11.6891
1023	11.0833
1024	11.4031
1025	12.5044
1026	12.2053
1027	12.6731
1028	12.9335
1029	12.2026
1030	11.8007
1031	11.9372
1032	12.5891
1033	11.9555
1034	12.6537
1035	13.2172
1036	11.8173
1037	12.2069
1038	11.6389
1039	12.7616
1040	13.3195
1041	13.2296
1042	13.0964
1043	13.2462
1044	13.1703
1045	13.2654
1046	11.6852
1047	12.6656
1048	13.7021
1049	12.8014
1050	13.5944
1051	13.05
1052	13.4096
1053	13.5843
1054	13.2107
1055	12.6688
1056	12.0609
1057	13.1358
1058	12.2174
1059	12.684
1060	12.7701
1061	12.7959
1062	13.4019
1063	12.7992
1064	13.6276
1065	12.8534
1066	12.4339
1067	12.3662
1068	12.9828
1069	12.6295
1070	12.7899
1071	13.7175
1072	13.1744
1073	13.3888
1074	12.603
1075	12.2271
1076	13.2596
1077	12.056
1078	12.1993
1079	13.0861
1080	12.6313
1081	13.697
1082	12.9914
1083	13.3406
1084	13.244
1085	12.9822
1086	12.3348
1087	12.8057
1088	12.3953
1089	12.1982
1090	11.3398
1091	12.2929
1092	12.143
1093	11.7488
1094	12.3858
1095	11.4492
1096	12.037
1097	11.4518
1098	12.1924
1099	11.515
1100	11.3737
1101	11.5713
1102	11.5473
1103	11.9393
1104	11.7965
1105	12.3915
1106	11.9393
1107	11.2784
1108	11.8671
1109	11.6045
1110	11.871
1111	11.8448
1112	12.4503
1113	11.7361
1114	11.9008
1115	11.8714
1116	11.7705
1117	12.6024
1118	12.7589
1119	11.9181
1120	11.9811
1121	12.9666
1122	13.6928
1123	12.3624
1124	13.005
1125	13.0445
1126	13.4104
1127	13.4604
1128	10.8926
1129	10.9989
1130	12.1499
1131	11.6712
1132	13.448
1133	11.822
1134	11.822
1135	12.3685
1136	12.6663
1137	13.6905
1138	12.3688
1139	11.4125
1140	11.9574
1141	12.8045
1142	12.1447
1143	12.1348
1144	11.9164
1145	11.79
1146	12.135
1147	13.2545
1148	12.0279
1149	12.5177
1150	12.3636
1151	12.6257
1152	11.8945
1153	11.9079
1154	12.0552
1155	12.2755
1156	12.8957
1157	13.075
1158	12.1675
1159	12.4032
1160	12.1632
1161	11.5384
1162	11.6666
1163	11.3471
1164	11.2779
1165	11.9299
1166	11.3157
1167	12.4505
1168	11.3157
1169	11.7194
1170	12.2979
1171	12.5012
1172	13.19
1173	12.9423
1174	12.1465
1175	12.1465
1176	13.0384
1177	12.8469
1178	12.809
1179	12.7219
1180	12.0937
1181	12.4541
1182	12.5373
1183	12.6291
1184	12.9387
1185	13.064
1186	12.4541
1187	12.4529
1188	12.6882
1189	12.6265
1190	11.9715
1191	11.8596
1192	11.8026
1193	12.8935
1194	12.0623
1195	11.8453
1196	12.3121
1197	12.4418
1198	12.3778
1199	11.8562
1200	12.4987
1201	12.9152
1202	11.975
1203	11.975
1204	13.0355
1205	12.8763
1206	12.3185
1207	11.92
1208	12.2064
1209	11.8017
1210	12.5492
1211	12.4068
1212	12.6605
1213	12.6199
1214	11.8039
1215	11.8938
1216	12.4323
1217	12.2058
1218	12.8277
1219	13.086
1220	11.8257
1221	13.371
1222	11.7318
